_항목,ADDR1_NM,ADDR2_NM,MIN_PRICE,MID_PRICE,AVG_PRICE,MAX_PRICE,ANIMAL_TYPE_CD,SIDO_CD,ADDR1_CD,GUGUN_PRICE_SEQ,MEDI_TYPE_CD,ATTR,_시도,_mediTypeCd,_animalTypeCd
초진 진찰료 10kg,경기도,군포시,6000,10000,10000,16000,ANITY00007,41,41,25,MEDIT00001,Gyeonggi-Gunpo,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,김포시,4500,9000,8502,12100,ANITY00007,41,41,26,MEDIT00001,Gyeonggi-Gimpo-si,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,남양주시,5000,9000,10542,50000,ANITY00007,41,41,27,MEDIT00001,Gyeonggi-Namyangju-si,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,동두천시,5000,7000,7929,12000,ANITY00007,41,41,28,MEDIT00001,Gyeonggi-Dongducheon-si,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,부천시,3000,10000,11060,50000,ANITY00007,41,41,29,MEDIT00001,Gyeonggi-Bucheon,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,성남시,3000,10000,11046,30000,ANITY00007,41,41,30,MEDIT00001,Gyeonggi-Seongnam,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,수원시,5000,10000,10690,28000,ANITY00007,41,41,31,MEDIT00001,Gyeonggi-Suwon-si,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,시흥시,5000,8000,8174,12000,ANITY00007,41,41,32,MEDIT00001,Gyeonggi-Siheung,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,안산시,5000,9000,10077,22000,ANITY00007,41,41,33,MEDIT00001,Gyeonggi-Ansan,경기도,MEDIT00001,ANITY00007
초진 진찰료 10kg,경기도,안성시,5000,10000,8500,11000,ANITY00007,41,41,34,MEDIT00001,Gyeonggi-Anseong-si,경기도,MEDIT00001,ANITY00007
